Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Position,Meta: _shopify_handle,Meta: _research_use_only
simple,PBV-SEMAGLUTIDE-10MG-PEN,Semaglutide 10mg Pen,0,0,visible,Dosage: 10mg,"<p dir=""auto""><strong>Semaglutide 10mg 3ml Pen</strong></p> <p dir=""auto""><strong>Semaglutide Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Semaglutide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference! We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong> Discover Semaglutide: Powerful GLP-1 Support for Weight Management:</strong></p> <p dir=""auto""> Experience advanced metabolic support with <strong>Semaglutide</strong> — a highly effective GLP-1 receptor agonist researched for its ability to suppress appetite, slow gastric emptying, and support significant weight loss and blood sugar control. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto""><strong> Semaglutide </strong>works by mimicking natural gut hormones to help regulate hunger and improve insulin response. It is widely studied for its strong effects on body composition, metabolic health, and sustainable weight management. Users in research settings often report reduced appetite, better portion control, and meaningful improvements in overall metabolic function. Premium quality for serious results.</p> <p dir=""auto""><strong>Product Specifications – Semaglutide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 1.5mg, 3.5mg, 5.5mg, 7.5mg, 10mg, 15mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to support your weight management and metabolic goals? Grab your <strong>Semaglutide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,210.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/SEMAGLUTIDE_PEN_10MG.jpg?v=1784305276,0,semaglutide-10mg-pen,yes
simple,PBV-SEMAGLUTIDE-15MG-PEN,Semaglutide 15mg Pen,0,0,visible,Dosage: 15mg,"<p dir=""auto""><strong>Semaglutide 15mg 3ml Pen</strong></p> <p dir=""auto""><strong>Semaglutide Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Semaglutide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference! We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong> Discover Semaglutide: Powerful GLP-1 Support for Weight Management:</strong></p> <p dir=""auto""> Experience advanced metabolic support with <strong>Semaglutide</strong> — a highly effective GLP-1 receptor agonist researched for its ability to suppress appetite, slow gastric emptying, and support significant weight loss and blood sugar control. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto""><strong> Semaglutide </strong>works by mimicking natural gut hormones to help regulate hunger and improve insulin response. It is widely studied for its strong effects on body composition, metabolic health, and sustainable weight management. Users in research settings often report reduced appetite, better portion control, and meaningful improvements in overall metabolic function. Premium quality for serious results.</p> <p dir=""auto""><strong>Product Specifications – Semaglutide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 1.5mg, 3.5mg, 5.5mg, 7.5mg, 10mg, 15mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to support your weight management and metabolic goals? Grab your <strong>Semaglutide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,240.00,,Weight Loss,weight loss,https://cdn.shopify.com/s/files/1/1056/1447/5345/files/SEMAGLUTIDE_PEN_15MG.jpg?v=1784305564,0,semaglutide-15mg-pen,yes
simple,PBV-TIRZEPATIDE-10MG-PEN,Tirzepatide 10mg Pen,0,0,visible,Dosage: 10mg,"<p dir=""auto""><strong>Tirzepatide 10mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p> <div style=""margin-top: 50px; margin-bottom: 40px; max-width: 100%; padding: 20px 0; border-top: 1px solid #eee;""> <!-- Hidden field to identify which product they came from --> <input type=""hidden"" name=""product_name"" value=""Tirzepatide""> <div class=""klaviyo-form-SitBLF""></div> </div>",taxable,1,,0,0,0,0,120.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/TIRZEPATIDE_PEN_10MG.jpg?v=1784308352,0,tirzepatide-10mg-pen,yes
simple,PBV-TIRZEPATIDE-20MG-PEN,Tirzepatide 20mg Pen,0,0,visible,Dosage: 20mg,"<p dir=""auto""><strong>Tirzepatide 20mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,220.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/TIRZEPATIDE_PEN_20MG_8d85d5b6-f96a-4195-8af3-ae96a66eee32.jpg?v=1784742747,0,tirzepatide-20mg-pen,yes
simple,PBV-TIRZEPATIDE-30MG-PEN,Tirzepatide 30mg Pen,1,0,visible,,"<p dir=""auto""><strong>Tirzepatide 30mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,310.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/Tirzepatide_pen_30mg.jpg?v=1784816303,0,tirzepatide-30mg-pen,yes
simple,PBV-TIRZEPATIDE-40MG-PEN,Tirzepatide 40mg Pen,1,0,visible,,"<p dir=""auto""><strong>Tirzepatide 40mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,380.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/Tirzepatide_40mg_pen.jpg?v=1784816874,0,tirzepatide-40mg-pen,yes
simple,PBV-NAD-1,NAD+ 1000mg,1,0,visible,Form: Liquid,"<div> <p dir=""auto""><strong>NAD+ 10 mL Vial 500mg</strong></p> <p dir=""auto""><strong>The Science, Simplified:</strong> NAD+ (nicotinamide adenine dinucleotide, oxidized form) is a critical coenzyme involved in cellular redox reactions and energy metabolism.</p> <p dir=""auto""><strong>Product Specifications – NAD+ 10 mL Vial (1000 mg)</strong></p> <ul dir=""auto""> <li>Total NAD+: 1000 mg</li> <li>Volume: 10 mL vial</li> <li>Concentration: 50 mg/mL</li> <li>Purity: Research-grade, third-party tested (COA available)</li> <li>Format: Ready-to-use liquid vial</li> </ul> <p dir=""auto""><strong>Key Research Focus:</strong> Cellular energy metabolism and redox research.</p> <p dir=""auto""><strong>Physical Form &amp; Solubility:</strong></p> <ul dir=""auto""> <li>Appearance: Clear liquid*</li> <li>Solubility: Already in aqueous solution. Highly soluble; no reconstitution required.</li> </ul> <p dir=""auto""><strong>Stability &amp; Handling Notes:</strong></p> <ul dir=""auto""> <li>Refrigerated at 2–8°C (36–46°F). Practical shelf life is <strong>4–6 weeks</strong> when protected from light and handled with aseptic technique.</li> <li>Do not freeze. Avoid prolonged room-temperature exposure.</li> <li>Discard after 6 weeks or if the solution becomes cloudy, discolored, or shows particulate matter.</li> <li>Protect from light and moisture at all times.</li> <li> <div>For <strong>lyophilized</strong> orders please contact us (minimum order required) </div> <div><a href=""www.palmbeach-vitality.com"">www.palmbeach-vitality.com<img src=""https://cdn.shopify.com/s/files/1/1056/1447/5345/files/image_6.jpg?v=1784397241"" alt=""""></a></div> </li> </ul> </div>",taxable,1,,0,0,0,0,120.00,,Peptide,"Peptides,vial",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/NAD.jpg?v=1784821490,0,nad-1,yes
simple,PBV-TIRZEPATIDE-40MG-PEN-COPY,Tirzepatide 60mg Pen,1,0,visible,,"<p dir=""auto""><strong>Tirzepatide 60mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,400.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/tirzeptiade_50mg_pen.jpg?v=1784834440,0,tirzepatide-40mg-pen-copy,yes
simple,PBV-BPC-157-20MG,BPC-157 20mg,1,0,visible,Form: Liquid,"<p dir=""auto""><strong>BPC-157 20 mL Vial</strong></p> <p dir=""auto""><strong>The Science, Simplified:</strong> BPC-157 is a synthetic gastric pentadecapeptide derived from a protein found in human gastric juice.</p> <p dir=""auto""><strong>Product Specifications – BPC-157 10 mL Vial (20 mg)</strong></p> <ul dir=""auto""> <li>Total BPC-157: 20 mg</li> <li>Volume: 10 mL vial</li> <li>Concentration: 2 mg/mL</li> <li>Purity: Research-grade, third-party tested (COA available)</li> <li>Format: Ready-to-use liquid vial</li> </ul> <p dir=""auto""><strong>Key Research Focus:</strong> Tissue repair and regeneration research.</p> <p dir=""auto""><strong>Physical Form &amp; Solubility:</strong></p> <ul dir=""auto""> <li>Appearance: Clear to slightly opalescent liquid</li> <li>Solubility: Already in aqueous solution (acetate salt form for optimal solubility and stability). Highly soluble; no reconstitution required.</li> </ul> <p dir=""auto""><strong>Stability &amp; Handling Notes:</strong></p> <ul dir=""auto""> <li> <span>Refrigerated</span><span> </span><span>at</span><span> </span><span>2–8°C</span><span> </span><span>(36–46°F).</span><span> </span><span>Practical</span><span> </span><span>shelf</span><span> </span><span>life</span><span> </span><span>is</span><span> </span><strong>4–6 weeks</strong><span> </span><span>when</span><span> </span><span>protected</span><span> </span><span>from</span><span> </span><span>light</span><span> </span><span>and</span><span> </span><span>handled</span><span> </span><span>with</span><span> </span><span>aseptic</span><span> </span><span>technique.</span> </li> <li> <span>Do</span><span> </span><span>not</span><span> </span><span>freeze.</span><span> </span><span>Avoid</span><span> </span><span>prolonged</span><span> </span><span>room-temperature</span><span> </span><span>exposure.</span> </li> <li> <span>Discard</span><span> </span><span>after</span><span> </span><span>6</span><span> </span><span>weeks</span><span> </span><span>or</span><span> </span><span>if</span><span> </span><span>the</span><span> </span><span>solution</span><span> </span><span>becomes</span><span> </span><span>cloudy,</span><span> </span><span>discolored,</span><span> </span><span>or</span><span> </span><span>shows</span><span> </span><span>particulate</span><span> </span><span>matter.</span> </li> <li> <span>Protect</span><span> </span><span>from</span><span> </span><span>light</span><span> </span><span>and</span><span> </span><span>moisture</span><span> </span><span>at</span><span> </span><span>all</span><span> </span><span>times.</span> </li> <li> <div>For <strong>lyophilized</strong> orders please contact us (minimum order required) </div> <div><a href=""www.palmbeach-vitality.com"">www.palmbeach-vitality.com<img src=""https://cdn.shopify.com/s/files/1/1056/1447/5345/files/image_6.jpg?v=1784397241"" alt=""""></a></div> </li> </ul>",taxable,1,,0,0,0,0,170.00,,Peptide,"Peptides,vial",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/image_82.jpg?v=1783705115,0,bpc-157-20mg,yes
simple,PBV-TIRZEPATIDE-50MG-PEN,Tirzepatide 50mg Pen,1,0,visible,,"<p dir=""auto""><strong>Tirzepatide 50mg 3ml Pen </strong></p> <p dir=""auto""><strong>BPC-157 Pen vs Vial: Why the Pen Wins for Convenience:</strong></p> <p dir=""auto""> Ditch the hassle and level up with our <strong>Tirzepatide 3mL Injection Pens</strong>! Unlike traditional vials that require mixing, drawing with syringes, and careful dosing, the ready-to-use pen delivers precise, mess-free injections every time—no reconstitution, no wasted product, and way less room for error. Perfect for on-the-go warriors, it’s discreet, travel-friendly, and built for consistent daily use. Faster, cleaner, and easier means you stay locked in and keep crushing your goals. Grab the pen and feel the difference!</p> <p dir=""auto""><strong>Discover Tirzepatide: Advanced Dual Agonist for Superior Weight Management:</strong></p> <p dir=""auto""> Experience next-level metabolic support with <strong>Tirzepatide</strong> — a powerful dual GLP-1 and GIP receptor agonist researched for its ability to deliver stronger appetite suppression, improved insulin sensitivity, and significant weight loss compared to single agonists. We deliver the gold standard: <strong>99.99% purity</strong> verified through rigorous third-party analysis, so you know you’re getting nothing but the best.</p> <p dir=""auto"">Tirzepatide works by activating two key gut hormone pathways, helping regulate hunger, slow digestion, and enhance metabolic function more effectively. It is widely studied for its impressive results in body composition improvement and sustainable weight management. Users in research settings often report reduced appetite, better energy balance, and meaningful progress toward their goals. Premium quality for serious results. We offer multiple dosage strengths so researchers can select the exact concentration that best matches their specific protocol, titration schedule, and individual research needs.</p> <p dir=""auto""><strong>Product Specifications – Tirzepatide 3mL Pens</strong></p> <ul dir=""auto""> <li>Available Strengths: 10mg, 20mg, 30mg, 40mg, 50mg, 60mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Format: Ready-to-use injection pen (no reconstitution or mixing required)</li> <li>Purity: 99.99% third-party tested (COA available)</li> <li>Key Benefit: Precise, convenient daily dosing with zero hassle — perfect for consistent research protocols across multiple strengths</li> </ul> <p dir=""auto"">Ready to take your weight management research to the next level? Grab your <strong>Tirzepatide 3mL Pen</strong> today in the strength that fits your protocol!</p>",taxable,1,,0,0,0,0,420.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/image.jpg?v=1784851035,0,tirzepatide-50mg-pen,yes
simple,PBV-RETATRUTRIDE-8MG-PEN,Retatrutride 8mg Pen,1,0,visible,,"<p dir=""auto""><strong>Retratrutide 3 mL Pen</strong></p> <p dir=""auto""><strong>The Science, Simplified:</strong> Retatrutide is a synthetic triple agonist peptide that targets the GLP-1, GIP, and glucagon receptors.</p> <p dir=""auto""><strong>Product Specifications – Retatrutide 8 mg 3 mL Pen</strong></p> <ul dir=""auto""> <li>Total Retatrutide: 8 mg</li> <li>Volume: 3 mL pre-filled pen</li> <li>Concentration: ≈2.67 mg/mL</li> <li>Purity: Research-grade, third-party tested (COA available)</li> <li>Format: Ready-to-use multi-dose pre-filled pen</li> </ul> <p dir=""auto""><strong>Key Research Focus:</strong> Multi-receptor incretin and metabolic pathway research.</p> <p dir=""auto""><strong>Physical Form &amp; Solubility:</strong></p> <ul dir=""auto""> <li>Appearance: Clear to slightly opalescent liquid</li> <li>Solubility: Already in aqueous solution (acetate salt form for optimal solubility and stability). Highly soluble; no reconstitution required.</li> </ul> <p dir=""auto""><strong>Pen Format Details:</strong> The 3 mL pre-filled pen is a sterile, multi-dose delivery system designed for precise, consistent dispensing of the research compound. It features a sealed cartridge, dial-a-dose mechanism for accurate volume control, and a fine-gauge needle interface. The pen is ready for immediate laboratory use with no mixing or transfer steps required. Each pen is labeled with total peptide content and lot-specific COA reference.</p> <p dir=""auto""><strong>Stability &amp; Handling Notes:</strong></p> <ul dir=""auto""> <li>Refrigerated at 2–8°C (36–46°F). Practical shelf life is <strong>8-10 weeks </strong>when protected from light and handled with aseptic technique.</li> <li>Do not freeze. Avoid prolonged room-temperature exposure.</li> <li>Discard after 6 weeks or if the solution becomes cloudy, discolored, or shows particulate matter.</li> <li>Protect from light and moisture at all times.</li> </ul>",taxable,1,,0,0,0,0,160.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/Retatrutide_8mg_pen.jpg?v=1784903076,0,retatrutride-8mg-pen,yes
simple,PBV-RETATRUTRIDE-16MG-PEN,Retatrutride 16mg Pen,1,0,visible,,"<p dir=""auto""><strong>Retratrutide 3 mL Pen</strong></p> <p dir=""auto""><strong>The Science, Simplified:</strong> Retatrutide is a synthetic triple agonist peptide that targets the GLP-1, GIP, and glucagon receptors.</p> <p dir=""auto""><strong>Product Specifications – Retatrutide 16mg 3 mL Pen</strong></p> <ul> <li>Total Retatrutide: 8 mg</li> <li>Volume: 3 mL pre-filled pen</li> <li dir=""auto"">Concentration = 16 mg ÷ 3 mL = ≈ 5.33 mg/mL</li> <li dir=""auto"">Purity: Research-grade, third-party tested (COA available)</li> <li>Format: Ready-to-use multi-dose pre-filled pen</li> </ul> <p dir=""auto""><strong>Key Research Focus:</strong> Multi-receptor incretin and metabolic pathway research.</p> <p dir=""auto""><strong>Physical Form &amp; Solubility:</strong></p> <ul dir=""auto""> <li>Appearance: Clear to slightly opalescent liquid</li> <li>Solubility: Already in aqueous solution (acetate salt form for optimal solubility and stability). Highly soluble; no reconstitution required.</li> </ul> <p dir=""auto""><strong>Pen Format Details:</strong> The 3 mL pre-filled pen is a sterile, multi-dose delivery system designed for precise, consistent dispensing of the research compound. It features a sealed cartridge, dial-a-dose mechanism for accurate volume control, and a fine-gauge needle interface. The pen is ready for immediate laboratory use with no mixing or transfer steps required. Each pen is labeled with total peptide content and lot-specific COA reference.</p> <p dir=""auto""><strong>Stability &amp; Handling Notes:</strong></p> <ul dir=""auto""> <li>Refrigerated at 2–8°C (36–46°F). Practical shelf life is <strong>8-10 weeks </strong>when protected from light and handled with aseptic technique.</li> <li>Do not freeze. Avoid prolonged room-temperature exposure.</li> <li>Discard after 6 weeks or if the solution becomes cloudy, discolored, or shows particulate matter.</li> <li>Protect from light and moisture at all times.</li> </ul>",taxable,1,,0,0,0,0,199.00,,Weight Loss,"pen,weight loss",https://cdn.shopify.com/s/files/1/1056/1447/5345/files/Retatrutide_16mg_pen.jpg?v=1784903838,0,retatrutride-16mg-pen,yes
