scene_id,scene_category,scene_name,lab_environment,camera,lighting,product_hero,product_form_detail,compound_id,compound_name,canonical_url,scene_brief,caption_lock,status,rotation_order,last_used_date
SCN-072,sterile_cleanroom,Sterile cleanroom · capped pen,Intimate cinematic entry: Sterile cleanroom & controlled environments. Inside a glass bridge connecting two R&D wings above a reflecting pool. Soft bokeh of city lights beyond the lab glass reminds you this is coastal biotech. The hush of validated equipment between runs. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"dolly_in_high, slight-high, high forward: creeping high dolly-in from high medium at slight-high, straight forward path only (straight forward high), then hold",golden coastal window light mixed with white LED task lamps,pre-filled research pen on matte black acrylic,"clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SS31-001,SS-31,https://www.palmbeach-vitality.store/products/#ss-31,"sterile cleanroom · pre-filled research pen on matte black acrylic · clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a glass bridge connecting two R&D wings above a reflecting pool · golden coastal window light mixed with white LED task lamps · shot:dolly_in_high · cap ON · label:SS-31","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,72,
SCN-073,molecular_imaging,Molecular imaging · capped pen,"Architectural reveal: Molecular imaging & microscopy cores. Inside a boutique wellness research boutique with museum pedestals and soft brass accents. Tiny QR stickers are deliberately unreadable; brand story is visual not textual spam. A showroom-ready stillness that still feels operational. Let architecture lead, then reward the eye with one unmistakable research focal point.","static_lock, eye-level, no travel / locked: locked tripod hold at eye-level, subject slightly left third, micro-focus only — camera body does not travel, direction locked, then hold",under-cabinet ribbon light and dark ceiling void,slim research pen graphite gray body,"matte gray finish, dial collar, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-AOD-001,AOD-9604,https://www.palmbeach-vitality.store/products/#aod-9604,"molecular imaging · slim research pen graphite gray body · matte gray finish, dial collar, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a boutique wellness research boutique with museum pedestals and soft brass accen · under-cabinet ribbon light and dark ceiling void · shot:static_lock · cap ON · label:AOD-9604","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,73,
SCN-074,analytical_qc,Analytical QC · capped pen,Macro-world portal: Analytical QC & identity confirmation. Inside a high-throughput analytical bay lined with HPLC stacks and quiet solvent cabinets. Infrared cabinet glass shows a faint ghost reflection of the pen hero. The tension between wellness softness and lab rigor. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"push_in, eye-level, forward: creeping straight push-in from medium toward closer detail at eye-level, path is a straight forward line only (straight forward), then hold",low-key cinematic spotlight with velvet falloff,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-BPCTB-001,BPC-157/TB-500,https://www.palmbeach-vitality.store/products/#wolverine,"analytical qc · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a high-throughput analytical bay lined with HPLC stacks and quiet solvent cabine · low-key cinematic spotlight with velvet falloff · shot:push_in · cap ON · label:BPC-157/TB-500","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,74,
SCN-075,discovery_bench,Discovery chemistry benches · capped pen,"After-hours R&D atmosphere: Discovery chemistry benches. Inside a boutique apothecary facade opening into a true GLP-style wet lab. Shadow play from a palm frond lands across the bench without breaking sterility cues. An almost theatrical reveal of research craftsmanship. Build depth with foreground glass, mid-ground hero, and soft background process glow.","pull_back, eye-level, backward: start on tight badge crop then creeping straight pull-back to full hero at eye-level, path is a straight retreat only (straight backward), then hold",noir side light with controlled speculars on glass and metal,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SEMAX-001,SEMAX,https://www.palmbeach-vitality.store/products/#semax,"discovery bench · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a boutique apothecary facade opening into a true GLP-style wet lab · noir side light with controlled speculars on glass and metal · shot:pull_back · cap ON · label:SEMAX","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,75,
SCN-076,peptide_synthesis,Peptide synthesis · capped pen,"Coastal biotech brochure frame: Peptide synthesis & solid-phase chemistry. Inside a rain-soaked loading dock for validated cold-chain totes under sodium lamps. Condensation beads map a perfect gradient down a cold pen shoulder. Quiet prosperity — science as coastal luxury infrastructure. Treat the environment as a character — the peptide research story is told by place, light, and material.","vertical_rise, eye-level rising, up: creeping vertical rise from lower third to top detail at eye-level rising, path is a straight up-line only (straight up), then hold",under-cabinet ribbon light and dark ceiling void,research pen on frosted glass platform,"soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-KLOW-001,KLOW,https://www.palmbeach-vitality.store/products/#klow,"peptide synthesis · research pen on frosted glass platform · soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a rain-soaked loading dock for validated cold-chain totes under sodium lamps · under-cabinet ribbon light and dark ceiling void · shot:vertical_rise · cap ON · label:KLOW","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,76,
SCN-077,formulation_suite,Formulation · capped pen,"Quiet luxury-science tableau: Formulation & compounding research suites. Inside a white cyclorama catalog studio temporarily dressed as a sterile prep bay. A soft abstract wall wash with no readable lettering or repeated motifs. The feeling that a breakthrough is minutes away off-frame. Build depth with foreground glass, mid-ground hero, and soft background process glow.","vertical_descend, high settling to eye-level, down: creeping vertical descend from high three-quarter into settled hero at high settling to eye-level, path is a straight down-line only (straight down), then hold",fluorescence-inspired cyan accent without neon cartoon glow,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-CAGRI-001,Cagrilinitide,https://www.palmbeach-vitality.store/products/#cagrilinitide,"formulation suite · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a white cyclorama catalog studio temporarily dressed as a sterile prep bay · fluorescence-inspired cyan accent without neon cartoon glow · shot:vertical_descend · cap ON · label:Cagrilinitide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,77,
SCN-078,wellness_retail_lab,Boutique wellness × lab hybrid spaces · capped pen,"Process-gallery spectacle: Boutique wellness × lab hybrid spaces. Inside a blacked-out imaging core with a single illuminated stage as the hero light source. A single shaft of sunrise cuts a diagonal across otherwise clinical white. Premium calm: every object placed with intentional design. Treat the environment as a character — the peptide research story is told by place, light, and material.","lateral_ltr, eye-level, left-to-right: creeping lateral slide left to right starting far left negative space at eye-level, focus locked on subject, straight horizontal path only, then hold",soft spa diffusion plus one hard scientific key light,compact travel research pen shorter body,"shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TA1-001,TA-1,https://www.palmbeach-vitality.store/products/#ta-1,"wellness retail lab · compact travel research pen shorter body · shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a blacked-out imaging core with a single illuminated stage as the hero light sou · soft spa diffusion plus one hard scientific key light · shot:lateral_ltr · cap ON · label:TA-1","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,78,
SCN-079,wellness_innovation,Health · capped pen,Wellness-meets-lab hybrid: Health & wellness innovation studios. Inside a blacked-out imaging core with a single illuminated stage as the hero light source. Brass and stainless share the frame — wellness luxury meeting laboratory steel. Industrial poetry — pipes and glass as modern sculpture. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"lateral_rtl, eye-level, right-to-left: creeping lateral slide right to left starting far right negative space at eye-level, focus locked on subject, straight horizontal path only, then hold",soft spa diffusion plus one hard scientific key light,pre-filled research pen on matte black acrylic,"clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-DSIP-001,DSIP,https://www.palmbeach-vitality.store/products/#dsip,"wellness innovation · pre-filled research pen on matte black acrylic · clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a blacked-out imaging core with a single illuminated stage as the hero light sou · soft spa diffusion plus one hard scientific key light · shot:lateral_rtl · cap ON · label:DSIP","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,79,
SCN-080,pilot_scale,Pilot-scale process development · capped pen,"Discovery-morning clarity: Pilot-scale process development. Inside a data-rich control room overlooking a cleanroom through panoramic glass. Color-blocked solvent bottles create a deliberate Pantone story behind the hero. Client-facing wonder without tipping into medical theater. Treat the environment as a character — the peptide research story is told by place, light, and material.","top_down, true top-down 90 degrees, down into plan view: creeping overhead descend straight down from already plan-view into true top-down 90 degrees composition, path is a straight vertical drop only, then hold",under-cabinet ribbon light and dark ceiling void,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-TESAIPA-001,Tesamorelin/Ipamorelin,https://www.palmbeach-vitality.store/products/#tesamorelin,pilot scale · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a data-rich control room overlooking a cleanroom through panoramic glass · under-cabinet ribbon light and dark ceiling void · shot:top_down · cap ON · label:Tesamorelin/Ipamorelin,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,80,
SCN-081,longevity_lab,Longevity · capped pen,"Wide establishing energy: Longevity & cellular research suites. Inside a glass bridge connecting two R&D wings above a reflecting pool. Soft bokeh of city lights beyond the lab glass reminds you this is coastal biotech. A slow sense of discovery in the empty room. Build depth with foreground glass, mid-ground hero, and soft background process glow.","tilt_up, low-angle power pose, tilt-up: slow tilt-up from base flange to eye level at low-angle power pose, pivot only (tilt up only) — camera body does not truck around subject, then hold",fluorescence-inspired cyan accent without neon cartoon glow,compact travel research pen shorter body,"shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-CJCIPA-001,CJC (no DAC)/Ipamorelin,https://www.palmbeach-vitality.store/products/#cjc-1295,"longevity lab · compact travel research pen shorter body · shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a glass bridge connecting two R&D wings above a reflecting pool · fluorescence-inspired cyan accent without neon cartoon glow · shot:tilt_up · cap ON · label:CJC (no DAC)/Ipamorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,81,
SCN-082,archive_documentation,Research documentation · capped pen,"Intimate cinematic entry: Research documentation & standards archives. Inside a walnut-and-steel executive science lounge overlooking a manicured courtyard. Chrome legs of an anti-vibration table draw leading lines toward the hero. The hush of validated equipment between runs. Let architecture lead, then reward the eye with one unmistakable research focal point.","tilt_down, high looking down, tilt-down: slow tilt-down from top badge onto the subject at high looking down, pivot only (tilt down only) — no lateral looping path, then hold",low-key cinematic spotlight with velvet falloff,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-BPC-001,BPC-157,https://www.palmbeach-vitality.store/products/#bpc-157,archive documentation · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a walnut-and-steel executive science lounge overlooking a manicured courtyard · low-key cinematic spotlight with velvet falloff · shot:tilt_down · cap ON · label:BPC-157,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,82,
SCN-083,biotech_campus,Biotech R · capped pen,Architectural reveal: Biotech R&D campus interiors. Inside a walnut-and-steel executive science lounge overlooking a manicured courtyard. Frost blooms into fern-like crystals on a freezer window port. A showroom-ready stillness that still feels operational. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"macro_detail, macro flat-on, micro forward: extreme macro on metal microtexture at macro flat-on, razor shallow depth of field, creeping tiny forward drift only, then hard hold",sunrise rim light cutting across frost and steel,research pen with protective tip shield locked,"safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-RETA-001,Retatrutide,https://www.palmbeach-vitality.store/products/#retatrutide,"biotech campus · research pen with protective tip shield locked · safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a walnut-and-steel executive science lounge overlooking a manicured courtyard · sunrise rim light cutting across frost and steel · shot:macro_detail · cap ON · label:Retatrutide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,83,
SCN-084,palm_beach_showroom,Palm Beach premium research showrooms · capped pen,"Macro-world portal: Palm Beach premium research showrooms. Inside a white cyclorama catalog studio temporarily dressed as a sterile prep bay. A wellness smoothie bar is visible through glass but stays soft background only. The tension between wellness softness and lab rigor. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","crane_settle, high three-quarter to eye-level, crane down: slow crane-down from high front to settled hero (high three-quarter to eye-level), path is a straight descending line (straight descending crane), then hold",bright clinical cove lighting plus cool instrument practicals,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-GHK-001,GHK-Cu,https://www.palmbeach-vitality.store/products/#ghk-cu,"palm beach showroom · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a white cyclorama catalog studio temporarily dressed as a sterile prep bay · bright clinical cove lighting plus cool instrument practicals · shot:crane_settle · cap ON · label:GHK-Cu","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,84,
SCN-085,cryo_cold_chain,Cryostorage · capped pen,"After-hours R&D atmosphere: Cryostorage & cold-chain research logistics. Inside a shipping-prep cold room with validated coolers staged like premium luggage. Shadow play from a palm frond lands across the bench without breaking sterility cues. An almost theatrical reveal of research craftsmanship. Let architecture lead, then reward the eye with one unmistakable research focal point.","push_out, eye-level, backward expand: slow straight push-out from tight port crop to full product at eye-level, path is a straight retreat only (straight backward), then hold",sunrise rim light cutting across frost and steel,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-NAD-001,NAD+,https://www.palmbeach-vitality.store/products/#nad,"cryo cold chain · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a shipping-prep cold room with validated coolers staged like premium luggage · sunrise rim light cutting across frost and steel · shot:push_out · cap ON · label:NAD+","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,85,
SCN-086,sports_science,Sports science · capped pen,"Coastal biotech brochure frame: Sports science & performance research labs. Inside a shipping-prep cold room with validated coolers staged like premium luggage. A soft abstract wall wash with no readable lettering or repeated motifs. Quiet prosperity — science as coastal luxury infrastructure. Build depth with foreground glass, mid-ground hero, and soft background process glow.","pedestal_up, eye-level, pedestal up: soft pedestal up a few centimeters from chest height at eye-level, lighting wrap shifts on edges, no sideways travel (straight up pedestal), then hold",sunrise rim light cutting across frost and steel,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-SEMA-001,Semaglutide,https://www.palmbeach-vitality.store/products/#semaglutide,sports science · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a shipping-prep cold room with validated coolers staged like premium luggage · sunrise rim light cutting across frost and steel · shot:pedestal_up · cap ON · label:Semaglutide,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,86,
SCN-087,sterile_cleanroom,Sterile cleanroom · capped pen,"Quiet luxury-science tableau: Sterile cleanroom & controlled environments. Inside a cedar sauna anteroom juxtaposed with a sealed research fridge behind glass. Color-blocked solvent bottles create a deliberate Pantone story behind the hero. The feeling that a breakthrough is minutes away off-frame. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","pedestal_down, eye-level, pedestal down: soft pedestal down a few centimeters from upper third at eye-level, lighting wrap shifts on edges, no sideways travel (straight down pedestal), then hold",golden coastal window light mixed with white LED task lamps,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled clear bright blue liquid already inside at a stable level (GLOW only — blue liquid); never filling,P-GLOW-001,GLOW,https://www.palmbeach-vitality.store/products/#glow,sterile cleanroom · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled clear bright blue liquid already inside at a stable level (GLOW only — blue liquid); never filling · a cedar sauna anteroom juxtaposed with a sealed research fridge behind glass · golden coastal window light mixed with white LED task lamps · shot:pedestal_down · cap ON · label:GLOW,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,87,
SCN-088,molecular_imaging,Molecular imaging · capped pen,"Process-gallery spectacle: Molecular imaging & microscopy cores. Inside a high-throughput analytical bay lined with HPLC stacks and quiet solvent cabinets. Infrared cabinet glass shows a faint ghost reflection of the pen hero. Premium calm: every object placed with intentional design. Let architecture lead, then reward the eye with one unmistakable research focal point.","profile_ltr, true side profile left, profile track L→R: short side-profile track brief lateral left to right from near-profile at true side profile left, then settle and hard hold — brief lateral only, never a full circle",fluorescence-inspired cyan accent without neon cartoon glow,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-SERM-001,Sermorelin,https://www.palmbeach-vitality.store/products/#sermorelin,molecular imaging · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a high-throughput analytical bay lined with HPLC stacks and quiet solvent cabine · fluorescence-inspired cyan accent without neon cartoon glow · shot:profile_ltr · cap ON · label:Sermorelin,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,88,
SCN-089,analytical_qc,Analytical QC · capped pen,"Wellness-meets-lab hybrid: Analytical QC & identity confirmation. Inside a Palm Beach waterfront biotech loft with floor-to-ceiling glass and ocean haze beyond. A silent alarm tower glows green — all systems nominal, nobody present. Industrial poetry — pipes and glass as modern sculpture. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.","profile_rtl, true side profile right, profile track R→L: short side-profile track brief lateral right to left from near-profile at true side profile right, then settle and hard hold — brief lateral only, never a full circle",golden coastal window light mixed with white LED task lamps,frosted research pen body with metal clip,"matte body texture, metal pocket clip, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-PT141-001,PT-141,https://www.palmbeach-vitality.store/products/#pt-141,"analytical qc · frosted research pen body with metal clip · matte body texture, metal pocket clip, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a Palm Beach waterfront biotech loft with floor-to-ceiling glass and ocean haze  · golden coastal window light mixed with white LED task lamps · shot:profile_rtl · cap ON · label:PT-141","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,89,
SCN-090,discovery_bench,Discovery chemistry benches · capped pen,Discovery-morning clarity: Discovery chemistry benches. Inside a data-rich control room overlooking a cleanroom through panoramic glass. A mezzanine railing frames the scene like an architecture photograph. Client-facing wonder without tipping into medical theater. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"doc_drift, eye-level documentary, doc forward drift: handheld-stable micro drift micro forward drift from loose mid-shot at eye-level documentary, scientific documentary energy, then hold — no circling path",under-cabinet ribbon light and dark ceiling void,research pen with dose window close-up,"numeric window readable, shallow depth, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TIRZ-001,Tirzepatide,https://www.palmbeach-vitality.store/products/#tirzepatide,"discovery bench · research pen with dose window close-up · numeric window readable, shallow depth, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a data-rich control room overlooking a cleanroom through panoramic glass · under-cabinet ribbon light and dark ceiling void · shot:doc_drift · cap ON · label:Tirzepatide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,90,
SCN-091,peptide_synthesis,Peptide synthesis · capped pen,Wide establishing energy: Peptide synthesis & solid-phase chemistry. Inside a modular container-lab village on a research campus at blue hour. Macro dust motes hang in a projector beam like scientific glitter. A slow sense of discovery in the empty room. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"label_rise, label-plane flat, rise to label: short vertical lift from lower body then lock off on the label plane at label-plane flat, straight rise only (straight up to label lock), then hold",noir side light with controlled speculars on glass and metal,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-MOTS-001,MOTS-C,https://www.palmbeach-vitality.store/products/#mots-c,peptide synthesis · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a modular container-lab village on a research campus at blue hour · noir side light with controlled speculars on glass and metal · shot:label_rise · cap ON · label:MOTS-C,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,91,
SCN-092,formulation_suite,Formulation · capped pen,"Intimate cinematic entry: Formulation & compounding research suites. Inside a shipping-prep cold room with validated coolers staged like premium luggage. A calibration card leans just out of focus — honesty over CGI perfection. The hush of validated equipment between runs. Let architecture lead, then reward the eye with one unmistakable research focal point.","wide_env, eye-level wide, wide to hero forward: very slow push-in from room-context wide into subject-dominant frame at eye-level wide, straight forward path only (straight forward into subject), then hold",noir side light with controlled speculars on glass and metal,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SEL-001,Selank,https://www.palmbeach-vitality.store/products/#selank,"formulation suite · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a shipping-prep cold room with validated coolers staged like premium luggage · noir side light with controlled speculars on glass and metal · shot:wide_env · cap ON · label:Selank","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,92,
SCN-093,wellness_retail_lab,Boutique wellness × lab hybrid spaces · capped pen,"Architectural reveal: Boutique wellness × lab hybrid spaces. Inside a kinetic sculpture of glass condensers in a discovery hallway. A silent alarm tower glows green — all systems nominal, nobody present. A showroom-ready stillness that still feels operational. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.","offset_left, eye-level, offset left micro-push: locked offset composition with subject subject far left third at eye-level, locked with breath subtle breathing push-in only, negative space on right, then hold",soft spa diffusion plus one hard scientific key light,research pen barrel showing pre-filled liquid,"optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TB500-001,TB-500,https://www.palmbeach-vitality.store/products/#tb-500,"wellness retail lab · research pen barrel showing pre-filled liquid · optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a kinetic sculpture of glass condensers in a discovery hallway · soft spa diffusion plus one hard scientific key light · shot:offset_left · cap ON · label:TB-500","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,93,
SCN-094,wellness_innovation,Health · capped pen,"Macro-world portal: Health & wellness innovation studios. Inside a modular container-lab village on a research campus at blue hour. Macro dust motes hang in a projector beam like scientific glitter. The tension between wellness softness and lab rigor. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","offset_right, eye-level, offset right micro-push: locked offset composition with subject subject far right third at eye-level, locked with breath subtle breathing push-in only, negative space on left, then hold",bright clinical cove lighting plus cool instrument practicals,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-5A1MQ-001,5-Amino-1MQ,https://www.palmbeach-vitality.store/products/#5-amino-1mq,"wellness innovation · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a modular container-lab village on a research campus at blue hour · bright clinical cove lighting plus cool instrument practicals · shot:offset_right · cap ON · label:5-Amino-1MQ","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,94,
SCN-095,pilot_scale,Pilot-scale process development · capped pen,"After-hours R&D atmosphere: Pilot-scale process development. Inside a floating lab pod suspended in an atrium with cable trays as chandelier. Tiny QR stickers are deliberately unreadable; brand story is visual not textual spam. An almost theatrical reveal of research craftsmanship. Treat the environment as a character — the peptide research story is told by place, light, and material.","dolly_in_low, low-angle, low forward: slow low dolly-in from low wide at low-angle, straight forward path only (straight forward low), then hold",blue-hour exterior wash through glass with warm interior pools,research pen silhouette edge-lit,"rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TESA-001,Tesamorelin,https://www.palmbeach-vitality.store/products/#tesamorelin,"pilot scale · research pen silhouette edge-lit · rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a floating lab pod suspended in an atrium with cable trays as chandelier · blue-hour exterior wash through glass with warm interior pools · shot:dolly_in_low · cap ON · label:Tesamorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,95,
